attention,temperature_2m,relative_humidity_2m,precipitation,snow_depth,surface_pressure,cloud_cover,wind_speed_10m,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,days_since_start_of_year,week_day,topattn,ds,unique_id,y
0,19.77,87.7,0,0,989,30,3.22,3,7,5,3,0,0,0,0,185,1,-0.34835714,05/07/2018 03:00,TRUE,0
0,19.31,89.06,0,0,989.5,30.9,3.672,3,7,5,3,0,0,0,0,185,1,0.47698182,05/07/2018 04:00,TRUE,0
-0.015288298,19.2,91.9,0,0,990,52.8,2.037,3,7,5,3,0,0,0,0,185,1,1.6314298,05/07/2018 05:00,TRUE,2
0,19.45,91.94,0.1,0,990.5,58.8,1.527,3,7,5,3,0,0,0,0,185,1,0.4258948,05/07/2018 06:00,TRUE,0
0,19.9,89.4,0.5,0,991,69,1.019,3,7,5,3,0,0,0,0,185,1,-0.44055042,05/07/2018 07:00,TRUE,0
0.076710604,21.2,84.06,0.1,0,990.5,24.6,1.44,3,7,5,3,0,0,0,0,185,1,-0.04052524,05/07/2018 08:00,TRUE,3
-0.035670247,22.56,77.2,0.2,0,990.5,38.4,0.805,3,7,5,3,0,0,0,0,185,1,-0.76221573,05/07/2018 09:00,TRUE,1
0.08843414,24.36,71.6,0.4,0,990,58.5,2.812,3,7,5,3,0,0,0,0,185,1,0.43028456,05/07/2018 10:00,TRUE,3
-0.2218946,24.56,66.7,0.5,0,989.5,97.8,1.44,3,7,5,3,0,0,0,0,185,1,-0.67615986,05/07/2018 11:00,TRUE,3
-0.021763608,23.52,69.75,0.9,0,991,78.6,6.914,3,7,5,3,0,0,0,0,185,1,-0.16415186,05/07/2018 12:00,TRUE,2
-0.05562583,23.9,70.44,0.7,0,991,100,3.076,3,7,5,3,0,0,0,0,185,1,-1.1159765,05/07/2018 13:00,TRUE,5.999321689
0.074991,23.61,72.6,0.6,0,991,100,3.672,3,7,5,3,0,0,0,0,185,1,0.050285563,05/07/2018 14:00,TRUE,4.999816722
-0.006487191,23.4,71.06,0.5,0,991,89.7,3.318,3,7,5,3,0,0,0,0,185,1,-0.34706342,05/07/2018 15:00,TRUE,3.999899929
-0.019351622,22.56,69.3,0.8,0,991.5,39,5.41,3,7,5,3,0,0,0,0,185,1,0.47907344,05/07/2018 16:00,TRUE,6.999228435
-0.30559203,22.16,67.3,0.2,0,991.5,41.7,6.49,3,7,5,3,0,0,0,0,185,1,1.6290386,05/07/2018 17:00,TRUE,1.000650789
0.06061338,21.06,72.7,0.3,0,992,47.4,4.336,3,7,5,3,0,0,0,0,185,1,0.42527813,05/07/2018 18:00,TRUE,1.001082437
0.085889496,19.81,87.7,0.1,0,992,67.5,3.707,3,7,5,3,0,0,0,0,185,1,-0.43724298,05/07/2018 19:00,TRUE,1.998945229
-0.08230624,19.95,78,0,0,992.5,43.2,1.836,3,7,5,3,0,0,0,0,185,1,-0.044641912,05/07/2018 20:00,TRUE,0.001054771
0,19.66,79.75,0,0,992.5,47.1,3.22,3,7,5,3,0,0,0,0,185,1,-0.7626117,05/07/2018 21:00,TRUE,0
-0.031832684,18.77,84.56,0,0,993,75,4.555,3,7,5,3,0,0,0,0,185,1,0.42930362,05/07/2018 22:00,TRUE,1
0,18.61,83.5,0.1,0,993,44.1,3.96,3,7,5,3,0,0,0,0,185,1,-0.67811525,05/07/2018 23:00,TRUE,0
0,18.4,91.9,0,0,993.5,100,1.836,4,7,6,3,0,0,0,0,186,1,-0.16273442,06/07/2018 00:00,TRUE,0
0.10531329,18.11,93.3,1.9,0,993.5,100,2.902,4,7,6,3,0,0,0,0,186,1,-1.1157308,06/07/2018 01:00,TRUE,0.999395265
0.06824519,17.81,93.3,1.1,0,993.5,100,3.098,4,7,6,3,0,0,0,0,186,1,0.050474055,06/07/2018 02:00,TRUE,0.000604735
0,17.61,94.2,0.2,0,993,44.4,2.545,4,7,6,3,0,0,0,0,186,1,-0.34724766,06/07/2018 03:00,TRUE,0
0,16.77,96.9,0,0,993,51.6,3.318,4,7,6,3,0,0,0,0,186,1,0.47883514,06/07/2018 04:00,TRUE,0
-0.07892553,17.4,94.2,0.1,0,993.5,100,5.6,4,7,6,3,0,0,0,0,186,1,1.6292064,06/07/2018 05:00,TRUE,1
0,17.86,90.4,0.3,0,994,53.1,6.99,4,7,6,3,0,0,0,0,186,1,0.4253242,06/07/2018 06:00,TRUE,0
-0.104878195,18.86,85.1,0.2,0,994,81.9,8.05,4,7,6,3,0,0,0,0,186,1,-0.43713343,06/07/2018 07:00,TRUE,1
0.06997917,19.81,78.5,0.1,0,994,55.2,8.22,4,7,6,3,0,0,0,0,186,1,-0.04432003,06/07/2018 08:00,TRUE,2
-0.005983154,21.52,69.1,0.1,0,993.5,58.8,9.836,4,7,6,3,0,0,0,0,186,1,-0.76296395,06/07/2018 09:00,TRUE,2.998405664
-0.012926247,22.81,63.25,0.1,0,993.5,34.2,10.31,4,7,6,3,0,0,0,0,186,1,0.4293197,06/07/2018 10:00,TRUE,1.001594336
-0.13337727,24.36,56.3,0.1,0,993,28.2,10.46,4,7,6,3,0,0,0,0,186,1,-0.6778914,06/07/2018 11:00,TRUE,3.998383665
0.039641675,23.7,59.12,0.1,0,994,50.1,11.97,4,7,6,3,0,0,0,0,186,1,-0.16260979,06/07/2018 12:00,TRUE,2.001616335
-0.05691607,24.4,57.8,0.1,0,994,47.1,11.38,4,7,6,3,0,0,0,0,186,1,-1.1159853,06/07/2018 13:00,TRUE,0.998645126
0.030116394,25.02,55.06,0,0,993.5,9.3,11.38,4,7,6,3,0,0,0,0,186,1,0.05029749,06/07/2018 14:00,TRUE,1.999732504
-0.031087095,25.27,54.25,0,0,993.5,27.3,12.31,4,7,6,3,0,0,0,0,186,1,-0.34721693,06/07/2018 15:00,TRUE,3.001305735
-0.053797375,24.86,55.38,0,0,993.5,25.5,10.79,4,7,6,3,0,0,0,0,186,1,0.4788661,06/07/2018 16:00,TRUE,5.000316635
0,24.45,55.8,0,0,993.5,14.4,10,4,7,6,3,0,0,0,0,186,1,1.6292292,06/07/2018 17:00,TRUE,0
-0.13130465,23.61,62.8,0,0,993.5,21.9,6.195,4,7,6,3,0,0,0,0,186,1,0.4253258,06/07/2018 18:00,TRUE,1
0,21.45,73.2,0,0,993.5,13.5,6.367,4,7,6,3,0,0,0,0,186,1,-0.43751264,06/07/2018 19:00,TRUE,0
0,19.61,77.94,0,0,994,7.8,8.5,4,7,6,3,0,0,0,0,186,1,-0.044277627,06/07/2018 20:00,TRUE,0
-0.09778299,19.02,81.44,0,0,994.5,4.2,7.902,4,7,6,3,0,0,0,0,186,1,-0.76256454,06/07/2018 21:00,TRUE,1
0,19.77,78.25,0,0,995,1.8,6.297,4,7,6,3,0,0,0,0,186,1,0.4293979,06/07/2018 22:00,TRUE,0
0,19.86,78.75,0,0,994.5,0.9,4.805,4,7,6,3,0,0,0,0,186,1,-0.67791224,06/07/2018 23:00,TRUE,0
-0.068713754,19.45,84.4,0,0,994.5,0,3.877,5,7,7,3,1,0,0,0,187,0,-0.1627769,07/07/2018 00:00,TRUE,1.998538382
-0.020552991,18.77,87.9,0,0,994.5,0.9,3.617,5,7,7,3,1,0,0,0,187,0,-1.1158128,07/07/2018 01:00,TRUE,0.001461618
0,17.66,93.56,0,0,994.5,0,2.52,5,7,7,3,1,0,0,0,187,0,0.050453473,07/07/2018 02:00,TRUE,0
0.250567,16.11,100,0,0,994,45,2.621,5,7,7,3,1,0,0,0,187,0,-0.34760857,07/07/2018 03:00,TRUE,1
0,13.86,100,0,0,994,90,4.105,5,7,7,3,1,0,0,0,187,0,0.478157,07/07/2018 04:00,TRUE,0
0,15.11,98.4,0,0,994.5,90,4.805,5,7,7,3,1,0,0,0,187,0,1.629319,07/07/2018 05:00,TRUE,0
-0.38797915,17.77,92.4,0,0,994.5,0.9,3.672,5,7,7,3,1,0,0,0,187,0,0.42540026,07/07/2018 06:00,TRUE,1
0,20.06,84.2,0,0,995,5.4,3.076,5,7,7,3,1,0,0,0,187,0,-0.43763822,07/07/2018 07:00,TRUE,0
0,22.02,76.4,0,0,995,19.8,3.826,5,7,7,3,1,0,0,0,187,0,-0.043417983,07/07/2018 08:00,TRUE,0
-0.23525701,24.16,64.56,0,0,994.5,29.7,5.69,5,7,7,3,1,0,0,0,187,0,-0.76332736,07/07/2018 09:00,TRUE,1
0,25.52,56.97,0,0,994.5,13.5,7.42,5,7,7,3,1,0,0,0,187,0,0.42938858,07/07/2018 10:00,TRUE,0
0,26.27,53.97,0,0,994.5,23.7,8.71,5,7,7,3,1,0,0,0,187,0,-0.67729187,07/07/2018 11:00,TRUE,0
-0.13131131,26.86,52.6,0,0,994,7.5,8.164,5,7,7,3,1,0,0,0,187,0,-0.16278568,07/07/2018 12:00,TRUE,1
0,27.4,49.2,0,0,993.5,6.9,9.086,5,7,7,3,1,0,0,0,187,0,-1.1158336,07/07/2018 13:00,TRUE,0
0,27.52,47.03,0,0,993.5,13.8,10.31,5,7,7,3,1,0,0,0,187,0,0.05004727,07/07/2018 14:00,TRUE,0
-0.039321948,27.45,45.84,0,0,993.5,11.7,9.96,5,7,7,3,1,0,0,0,187,0,-0.34760857,07/07/2018 15:00,TRUE,1
0,27.52,42.84,0,0,993.5,12.6,8.43,5,7,7,3,1,0,0,0,187,0,0.478157,07/07/2018 16:00,TRUE,0
0,27.11,47.7,0,0,993,4.8,5.45,5,7,7,3,1,0,0,0,187,0,1.629319,07/07/2018 17:00,TRUE,0
0.018478682,25.61,68.2,0,0,993,1.2,4.734,5,7,7,3,1,0,0,0,187,0,0.42540026,07/07/2018 18:00,TRUE,1
0,26.31,40.88,0,0,993,0,5.86,5,7,7,3,1,0,0,0,187,0,-0.43763822,07/07/2018 19:00,TRUE,0
0,25.06,42.88,0,0,993.5,0,5.86,5,7,7,3,1,0,0,0,187,0,-0.043417983,07/07/2018 20:00,TRUE,0
-0.079321824,24.02,44.75,0,0,993.5,0.9,5.496,5,7,7,3,1,0,0,0,187,0,-0.76332736,07/07/2018 21:00,TRUE,1
0,22.81,47.62,0,0,994,0,5.35,5,7,7,3,1,0,0,0,187,0,0.42938858,07/07/2018 22:00,TRUE,0
-0.074453086,21.81,51.12,0,0,994,0,4.68,5,7,7,3,1,0,0,0,187,0,-0.67729187,07/07/2018 23:00,TRUE,3
-0.11463734,21.66,52.8,0,0,993.5,0,4.38,6,7,8,3,1,0,0,0,188,0,-0.16278568,08/07/2018 00:00,TRUE,1
0,20.86,55.62,0,0,993.5,0,3.055,6,7,8,3,1,0,0,0,188,0,-1.1158336,08/07/2018 01:00,TRUE,0
0,20.16,58.28,0,0,993.5,0,4.336,6,7,8,3,1,0,0,0,188,0,0.05004727,08/07/2018 02:00,TRUE,0
0.12711738,19.52,60.88,0,0,993.5,0,4.9,6,7,8,3,1,0,0,0,188,0,-0.34731448,08/07/2018 03:00,TRUE,2
0,18.86,63.8,0,0,993.5,0,4.695,6,7,8,3,1,0,0,0,188,0,0.47857064,08/07/2018 04:00,TRUE,0
0,17.81,83.1,0,0,994,0,3.22,6,7,8,3,1,0,0,0,188,0,1.6288524,08/07/2018 05:00,TRUE,0
-0.09838829,19.81,69.44,0,0,994.5,0,2.037,6,7,8,3,1,0,0,0,188,0,0.42529136,08/07/2018 06:00,TRUE,1
-0.09110252,21.11,67.94,0,0,994.5,0,2.545,6,7,8,3,1,0,0,0,188,0,-0.43686724,08/07/2018 07:00,TRUE,0.998571707
0.079802364,22.66,65.25,0,0,994.5,0,3.758,6,7,8,3,1,0,0,0,188,0,-0.04426643,08/07/2018 08:00,TRUE,0.001428293
-0.0828178,24.11,64.56,0,0,995,0,5.156,6,7,8,3,1,0,0,0,188,0,-0.7635009,08/07/2018 09:00,TRUE,1
-0.037574176,25.52,62.25,0,0,994.5,1.2,6.44,6,7,8,3,1,0,0,0,188,0,0.42920807,08/07/2018 10:00,TRUE,0.999410963
-0.02154395,26.7,56.9,0,0,994.5,21.6,7.29,6,7,8,3,1,0,0,0,188,0,-0.6776649,08/07/2018 11:00,TRUE,0.000589037
-0.19716121,27.45,53.94,0,0,994,23.1,9.18,6,7,8,3,1,0,0,0,188,0,-0.1624744,08/07/2018 12:00,TRUE,2
0,28.27,46.66,0,0,994,14.4,9.96,6,7,8,3,1,0,0,0,188,0,-1.1158513,08/07/2018 13:00,TRUE,0
-0.08693739,28.95,40.66,0,0,993.5,18.3,9.51,6,7,8,3,1,0,0,0,188,0,0.05007207,08/07/2018 14:00,TRUE,0.998867101
0.11998282,29.2,39.44,0,0,993,18.3,9.03,6,7,8,3,1,0,0,0,188,0,-0.34799665,08/07/2018 15:00,TRUE,0.001132899
-0.14296912,28.56,47.3,0,0,993,0,9.93,6,7,8,3,1,0,0,0,188,0,0.47766572,08/07/2018 16:00,TRUE,1
0,27.31,56.5,0,0,992.5,6.3,10.31,6,7,8,3,1,0,0,0,188,0,1.630018,08/07/2018 17:00,TRUE,0
0.038417522,26.27,62.8,0,0,993,10.5,6.793,6,7,8,3,1,0,0,0,188,0,0.42555028,08/07/2018 18:00,TRUE,0.999155334
0.024389775,23.7,71.56,0,0,992.5,4.5,6.297,6,7,8,3,1,0,0,0,188,0,-0.43806565,08/07/2018 19:00,TRUE,0.000844666
0,23.11,64.56,0,0,993,1.5,7.42,6,7,8,3,1,0,0,0,188,0,-0.04245563,08/07/2018 20:00,TRUE,0
0.088194035,24.31,54,0,0,993,0,6.035,6,7,8,3,1,0,0,0,188,0,-0.7635156,08/07/2018 21:00,TRUE,0.999050317
-0.07349164,23.36,55.53,0,0,993,0,5.938,6,7,8,3,1,0,0,0,188,0,0.42960298,08/07/2018 22:00,TRUE,0.000949683
0,22.4,57.5,0,0,993.5,0,5.055,6,7,8,3,1,0,0,0,188,0,-0.6768601,08/07/2018 23:00,TRUE,0
-0.057466466,21.95,57.6,0,0,993,0,5.41,0,7,9,3,0,0,0,0,189,1,-0.1628824,09/07/2018 00:00,TRUE,0.9984674
-0.17077605,21.06,60.06,0,0,993,0,4.695,0,7,9,3,0,0,0,0,189,1,-1.1162552,09/07/2018 01:00,TRUE,2.0015326
0,20.27,62.7,0,0,993,0,4.105,0,7,9,3,0,0,0,0,189,1,0.049886268,09/07/2018 02:00,TRUE,0
0,19.56,65.44,0,0,993,0,4.105,0,7,9,3,0,0,0,0,189,1,-0.34939504,09/07/2018 03:00,TRUE,0
-0.113376744,18.95,67.94,0,0,993,0,3.396,0,7,9,3,0,0,0,0,189,1,0.47544667,09/07/2018 04:00,TRUE,1
0,18.16,82.4,0,0,993,0,2.414,0,7,9,3,0,0,0,0,189,1,1.6329749,09/07/2018 05:00,TRUE,0
0,19.9,69.94,0,0,993.5,0,2.037,0,7,9,3,0,0,0,0,189,1,0.42618412,09/07/2018 06:00,TRUE,0
-0.061464548,21.27,65.4,0,0,993.5,0,2.621,0,7,9,3,0,0,0,0,189,1,-0.44116658,09/07/2018 07:00,TRUE,1
0.019201213,22.66,63.22,0,0,993.5,0,3.26,0,7,9,3,0,0,0,0,189,1,-0.038132943,09/07/2018 08:00,TRUE,2
0.012219953,24.11,61.34,0,0,993,0,4.023,0,7,9,3,0,0,0,0,189,1,-0.7630559,09/07/2018 09:00,TRUE,3
0.11825394,25.61,59.22,0,0,993,0,5.496,0,7,9,3,0,0,0,0,189,1,0.43084925,09/07/2018 10:00,TRUE,1.997445454
-0.03422621,26.66,56.2,0,0,992.5,0,7.492,0,7,9,3,0,0,0,0,189,1,-0.6747301,09/07/2018 11:00,TRUE,3.001150103
-0.056068137,27.36,55.47,0,0,992.5,0.9,8.44,0,7,9,3,0,0,0,0,189,1,-0.1641037,09/07/2018 12:00,TRUE,4.000187795
-0.08995787,27.9,52.53,0,0,992,0.9,8.164,0,7,9,3,0,0,0,0,189,1,-1.1171801,09/07/2018 13:00,TRUE,3.998990233
-0.05113704,28.06,50.47,0,0,991.5,4.5,8.914,0,7,9,3,0,0,0,0,189,1,0.049699705,09/07/2018 14:00,TRUE,4.002226414
0.10995569,28.36,49.9,0,0,991.5,34.8,9.51,0,7,9,3,0,0,0,0,189,1,-0.3494651,09/07/2018 15:00,TRUE,4
-0.25299224,28.61,46.6,0,0,991,7.8,9.29,0,7,9,3,0,0,0,0,189,1,0.47517213,09/07/2018 16:00,TRUE,6.997224519
-0.022215324,27.36,52.22,0,0,991,36,8.67,0,7,9,3,0,0,0,0,189,1,1.6334566,09/07/2018 17:00,TRUE,1.999735549
-0.14289854,26.52,61.7,0,0,991,31.2,4.105,0,7,9,3,0,0,0,0,189,1,0.42631388,09/07/2018 18:00,TRUE,1.003039932
0,24.2,68.56,0,0,991,8.4,7.652,0,7,9,3,0,0,0,0,189,1,-0.44206893,09/07/2018 19:00,TRUE,0
0,23.31,59.44,0,0,991,31.5,8.15,0,7,9,3,0,0,0,0,189,1,-0.03743526,09/07/2018 20:00,TRUE,0
-0.008129999,23.95,51,0,0,991.5,24.9,6.793,0,7,9,3,0,0,0,0,189,1,-0.7625678,09/07/2018 21:00,TRUE,1
0,24.11,46.72,0,0,991.5,6.6,4.695,0,7,9,3,0,0,0,0,189,1,0.43115914,09/07/2018 22:00,TRUE,0
0,23.02,49.6,0,0,991.5,0,3.396,0,7,9,3,0,0,0,0,189,1,-0.6743921,09/07/2018 23:00,TRUE,0
-0.0894899,23.27,48.22,0,0,991,0.6,4.83,1,7,10,3,0,0,0,0,190,1,-0.16454186,10/07/2018 00:00,TRUE,1
0,22.2,51.4,0,0,991,0,3.672,1,7,10,3,0,0,0,0,190,1,-1.1170781,10/07/2018 01:00,TRUE,0
0,21.36,54.3,0,0,991,0,3.24,1,7,10,3,0,0,0,0,190,1,0.049838267,10/07/2018 02:00,TRUE,0
0.00952227,20.45,57.6,0,0,991,0,3.24,1,7,10,3,0,0,0,0,190,1,-0.34957987,10/07/2018 03:00,TRUE,1
0,19.61,60.9,0,0,991,3.9,2.596,1,7,10,3,0,0,0,0,190,1,0.47471255,10/07/2018 04:00,TRUE,0
0,18.77,71.3,0,0,991.5,2.1,3.055,1,7,10,3,0,0,0,0,190,1,1.6353087,10/07/2018 05:00,TRUE,0
-0.12936458,20.11,66.2,0,0,991.5,7.2,2.545,1,7,10,3,0,0,0,0,190,1,0.42668277,10/07/2018 06:00,TRUE,1
-0.077115186,21.36,63.12,0,0,991.5,11.4,2.621,1,7,10,3,0,0,0,0,190,1,-0.44438213,10/07/2018 07:00,TRUE,0.997751462
-0.033345576,22.95,60.5,0,0,991,12.9,5.156,1,7,10,3,0,0,0,0,190,1,-0.035714515,10/07/2018 08:00,TRUE,1.002248538
0.06703367,24.45,56.53,0,0,990.5,15.3,8.09,1,7,10,3,0,0,0,0,190,1,-0.7608651,10/07/2018 09:00,TRUE,2
0.14126267,25.36,51.72,0,0,990.5,9.9,10.516,1,7,10,3,0,0,0,0,190,1,0.43220526,10/07/2018 10:00,TRUE,3.998895355
-0.041123565,26.02,49.12,0,0,990.5,18.6,10.7,1,7,10,3,0,0,0,0,190,1,-0.6737543,10/07/2018 11:00,TRUE,1.001104645
0.06416754,26.66,48.2,0,0,990,1.5,10.74,1,7,10,3,0,0,0,0,190,1,-0.16552968,10/07/2018 12:00,TRUE,4.997789524
-0.20876853,26.95,44.97,0,0,990,3.3,10.88,1,7,10,3,0,0,0,0,190,1,-1.1174207,10/07/2018 13:00,TRUE,2.002210476
0.1910966,27.02,43.7,0,0,989.5,4.5,10.516,1,7,10,3,0,0,0,0,190,1,0.05041453,10/07/2018 14:00,TRUE,1
-0.14679484,26.61,44.6,0,0,989.5,18.9,11.59,1,7,10,3,0,0,0,0,190,1,-0.34907466,10/07/2018 15:00,TRUE,3.999078338
-0.15745193,26.02,42.97,0,0,989.5,48.6,10.49,1,7,10,3,0,0,0,0,190,1,0.47585094,10/07/2018 16:00,TRUE,6.000921662
0,25.45,43.7,0,0,989.5,36,7.09,1,7,10,3,0,0,0,0,190,1,1.6337689,10/07/2018 17:00,TRUE,0
-0.023440719,24.81,50.1,0,0,989.5,29.7,4.395,1,7,10,3,0,0,0,0,190,1,0.4263426,10/07/2018 18:00,TRUE,2
0,22.66,52.38,0,0,989.5,29.1,6.88,1,7,10,3,0,0,0,0,190,1,-0.44255093,10/07/2018 19:00,TRUE,0
0,20.77,65.5,0,0,989.5,47.4,6.637,1,7,10,3,0,0,0,0,190,1,-0.038008682,10/07/2018 20:00,TRUE,0
-0.04195865,20.66,66.1,0,0,989.5,36.3,6.637,1,7,10,3,0,0,0,0,190,1,-0.76129663,10/07/2018 21:00,TRUE,1
0,19.31,71.6,0,0,989.5,17.4,7.42,1,7,10,3,0,0,0,0,190,1,0.43138015,10/07/2018 22:00,TRUE,0
0,18.9,70.44,0,0,989.5,21,6.88,1,7,10,3,0,0,0,0,190,1,-0.67501545,10/07/2018 23:00,TRUE,0
-0.19240022,20.06,64.7,0,0,989.5,41.7,8.44,2,7,11,3,0,0,0,0,191,1,-0.16475442,11/07/2018 00:00,TRUE,1
0,18.36,74.56,0,0,989,44.7,7.145,2,7,11,3,0,0,0,0,191,1,-1.1170921,11/07/2018 01:00,TRUE,0
0,17.2,79.6,0,0,989,61.8,7.414,2,7,11,3,0,0,0,0,191,1,0.05047079,11/07/2018 02:00,TRUE,0
0.06189723,16.81,80.1,0,0,989,63.3,6.29,2,7,11,3,0,0,0,0,191,1,-0.34909156,11/07/2018 03:00,TRUE,1
0,16.16,81.06,0,0,989,100,6.152,2,7,11,3,0,0,0,0,191,1,0.47558272,11/07/2018 04:00,TRUE,0
-0.22961195,17.02,72.9,0,0,989.5,89.1,4.35,2,7,11,3,0,0,0,0,191,1,1.6342117,11/07/2018 05:00,TRUE,1
0.08115522,16.81,71.9,0,0,990,57,6.152,2,7,11,3,0,0,0,0,191,1,0.42646837,11/07/2018 06:00,TRUE,1
0.13411601,17.61,69.5,0,0,990,43.8,7.246,2,7,11,3,0,0,0,0,191,1,-0.44362214,11/07/2018 07:00,TRUE,1
0.06781653,19.02,66.2,0,0,989.5,44.7,8.89,2,7,11,3,0,0,0,0,191,1,-0.03730153,11/07/2018 08:00,TRUE,1.998772084
0.088484295,21.06,61.25,0,0,989,72,10.46,2,7,11,3,0,0,0,0,191,1,-0.76069045,11/07/2018 09:00,TRUE,1.001227916
0.084909506,22.9,53.66,0,0,989,59.1,12.56,2,7,11,3,0,0,0,0,191,1,0.43170124,11/07/2018 10:00,TRUE,1.998945186
0.054137107,24.11,45.8,0,0,988.5,69.9,13.05,2,7,11,3,0,0,0,0,191,1,-0.6746615,11/07/2018 11:00,TRUE,2.001054814
-0.16310982,24.2,48.62,0,0,989,100,11.484,2,7,11,3,0,0,0,0,191,1,-0.16530395,11/07/2018 12:00,TRUE,1.999038372
0.07670639,25.06,45.03,0,0,988.5,43.2,11.38,2,7,11,3,0,0,0,0,191,1,-1.1168317,11/07/2018 13:00,TRUE,0.999723947
-0.053091336,25.77,41.12,0,0,988,1.8,11.38,2,7,11,3,0,0,0,0,191,1,0.050656613,11/07/2018 14:00,TRUE,2.001237681
-0.028753549,25.66,41.62,0,0,988,1.5,11.984,2,7,11,3,0,0,0,0,191,1,-0.34959868,11/07/2018 15:00,TRUE,3
0.002123065,23.81,50.3,0,0,988.5,0.9,13.75,2,7,11,3,0,0,0,0,191,1,0.4741548,11/07/2018 16:00,TRUE,4.999027683
0.063564025,22.66,53.06,0,0,989,3.9,10.46,2,7,11,3,0,0,0,0,191,1,1.63667,11/07/2018 17:00,TRUE,1.000972317
0.2125243,21.95,54.8,0,0,989,6.3,6.195,2,7,11,3,0,0,0,0,191,1,0.42701298,11/07/2018 18:00,TRUE,0.998933605
-0.17949025,19.81,65.3,0,0,989,6,5.816,2,7,11,3,0,0,0,0,191,1,-0.44681966,11/07/2018 19:00,TRUE,1.001066395
0,18.06,68.44,0,0,989.5,1.8,7.863,2,7,11,3,0,0,0,0,191,1,-0.033951174,11/07/2018 20:00,TRUE,0
-0.09152881,18.31,61.62,0,0,989.5,0.9,6.29,2,7,11,3,0,0,0,0,191,1,-0.759538,11/07/2018 21:00,TRUE,1
0,19.02,54.62,0,0,990,0,5.156,2,7,11,3,0,0,0,0,191,1,0.432997,11/07/2018 22:00,TRUE,0
0,18.31,57.06,0,0,989.5,0,4.023,2,7,11,3,0,0,0,0,191,1,-0.6729179,11/07/2018 23:00,TRUE,0
0.00922804,18.77,57.94,0,0,990,4.5,4.453,3,7,12,3,0,0,0,0,192,1,-0.16675878,12/07/2018 00:00,TRUE,1
-0.08172554,17.9,61.12,0,0,990,0,3.076,3,7,12,3,0,0,0,0,192,1,-1.1170582,12/07/2018 01:00,TRUE,1
0,17.06,64.5,0,0,990,0.6,3.055,3,7,12,3,0,0,0,0,192,1,0.050787408,12/07/2018 02:00,TRUE,0
0.031928845,16.31,67.6,0,0,990,0,4.395,3,7,12,3,0,0,0,0,192,1,-0.34958488,12/07/2018 03:00,TRUE,1
0,15.61,70.7,0,0,989.5,10.8,4.35,3,7,12,3,0,0,0,0,192,1,0.47426417,12/07/2018 04:00,TRUE,0
0,15.01,84.2,0,0,990,18,2.19,3,7,12,3,0,0,0,0,192,1,1.6357107,12/07/2018 05:00,TRUE,0
0.124103785,17.16,70.3,0,0,990,17.4,1.527,3,7,12,3,0,0,0,0,192,1,0.42683387,12/07/2018 06:00,TRUE,1
-0.077373154,18.77,64,0,0,990,24.9,1.8,3,7,12,3,0,0,0,0,192,1,-0.4457416,12/07/2018 07:00,TRUE,1
0.009482265,20.36,60.47,0,0,990,24.6,2.742,3,7,12,3,0,0,0,0,192,1,-0.034641556,12/07/2018 08:00,TRUE,1.99861172
0.025724964,22.02,57.4,0,0,990,6.3,4.074,3,7,12,3,0,0,0,0,192,1,-0.76057756,12/07/2018 09:00,TRUE,0.999933869
-0.069044575,23.4,55.72,0,0,990.5,22.8,4.844,3,7,12,3,0,0,0,0,192,1,0.43244678,12/07/2018 10:00,TRUE,2.001454411
0.03752812,24.61,53.22,0,0,990.5,20.4,6.13,3,7,12,3,0,0,0,0,192,1,-0.6731113,12/07/2018 11:00,TRUE,1.997712628
-0.30522537,25.61,49.2,0,0,990.5,25.8,6.88,3,7,12,3,0,0,0,0,192,1,-0.16638727,12/07/2018 12:00,TRUE,3.000138149
-0.060349613,26.11,46.5,0,0,990.5,32.7,7.13,3,7,12,3,0,0,0,0,192,1,-1.1167369,12/07/2018 13:00,TRUE,4.001404194
-0.122042984,26.36,43.5,0,0,991,40.8,7.414,3,7,12,3,0,0,0,0,192,1,0.05039963,12/07/2018 14:00,TRUE,3.000745029
-0.08501697,26.45,42,0,0,990.5,26.7,7.42,3,7,12,3,0,0,0,0,192,1,-0.34976152,12/07/2018 15:00,TRUE,3.999738021
0.145461,26.36,41.28,0,0,990.5,10.2,6.297,3,7,12,3,0,0,0,0,192,1,0.4737727,12/07/2018 16:00,TRUE,3.999040359
-0.060971897,25.77,42.9,0,0,991,0,6.766,3,7,12,3,0,0,0,0,192,1,1.6365101,12/07/2018 17:00,TRUE,3.00122162
-0.062368017,24.77,51.06,0,0,991,0,3.6,3,7,12,3,0,0,0,0,192,1,0.42702287,12/07/2018 18:00,TRUE,0.999433494
0.13759775,24.45,42,0,0,991.5,0,3.545,3,7,12,3,0,0,0,0,192,1,-0.44682118,12/07/2018 19:00,TRUE,0.000566506
0,23.36,45.16,0,0,991.5,0,3.6,3,7,12,3,0,0,0,0,192,1,-0.03346029,12/07/2018 20:00,TRUE,0
-0.08801362,22.4,48.16,0,0,991.5,0,3.396,3,7,12,3,0,0,0,0,192,1,-0.76034844,12/07/2018 21:00,TRUE,1
0,21.27,52.2,0,0,991.5,0,3.6,3,7,12,3,0,0,0,0,192,1,0.4328125,12/07/2018 22:00,TRUE,0
