RRP,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,topattn,attention,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,ds,unique_id,y
39.04,4,1,8,1,0,0,0,0,-0.06237022,0.056799203,17.11,71.0,0.0,1020.0,8.7,14.12,2016-01-08 10:00:00,True,4984.26
39.03,4,1,8,1,0,0,0,0,0.47524226,0.27191004,16.56,74.5,0.0,1020.5,20.7,13.336,2016-01-08 11:00:00,True,4987.11
38.08,4,1,8,1,0,0,0,0,-0.23432803,0.2602595,16.2,76.44,0.0,1020.5,16.2,12.24,2016-01-08 12:00:00,True,4975.33
38.33,4,1,8,1,0,0,0,0,-0.07728441,0.09154332,15.914,78.2,0.0,1020.5,28.5,10.445,2016-01-08 13:00:00,True,4981.63
37.51,4,1,8,1,0,0,0,0,0.53881586,0.10255122,15.76,78.4,0.0,1020.0,43.8,9.73,2016-01-08 14:00:00,True,5028.02
37.27,4,1,8,1,0,0,0,0,-0.56567323,-0.0068027377,15.56,79.7,0.0,1019.0,38.7,7.57,2016-01-08 15:00:00,True,5165.16
38.17,4,1,8,1,0,0,0,0,-0.9522821,0.3897057,15.31,80.94,0.0,1018.5,52.2,6.164,2016-01-08 16:00:00,True,5327.28
39.2,4,1,8,1,0,0,0,0,1.174684,0.11085106,15.164,82.0,0.0,1018.0,51.3,6.29,2016-01-08 17:00:00,True,5338.66
35.48,4,1,8,1,0,0,0,0,0.26615897,-0.010217394,15.06,82.8,0.0,1018.0,52.2,6.727,2016-01-08 18:00:00,True,5121.06
37.36,4,1,8,1,0,0,0,0,0.111055344,0.07284325,14.86,86.4,0.0,1018.5,90.0,8.31,2016-01-08 19:00:00,True,4854.09
39.24,4,1,8,1,0,0,0,0,-0.08073993,-0.0078054965,15.26,84.2,0.0,1019.0,90.0,9.53,2016-01-08 20:00:00,True,4783.16
36.99,4,1,8,1,0,0,0,0,-0.1565208,0.22821175,15.96,80.5,0.0,1019.0,90.0,9.78,2016-01-08 21:00:00,True,4721.42
33.39,4,1,8,1,0,0,0,0,-0.07788068,0.33613062,16.52,78.5,0.0,1019.5,88.2,11.18,2016-01-08 22:00:00,True,4432.09
34.6,4,1,8,1,0,0,0,0,0.49647018,0.11735303,17.66,73.25,0.0,1019.5,87.3,12.375,2016-01-08 23:00:00,True,4393.13
36.93,5,1,9,1,1,0,0,0,-0.22045234,0.10774231,18.9,67.7,0.0,1019.5,81.9,12.375,2016-01-09 00:00:00,True,4629.71
34.5,5,1,9,1,1,0,0,0,-0.062697776,0.08912327,20.36,62.1,0.0,1019.5,79.2,12.43,2016-01-09 01:00:00,True,4187.96
37.34,5,1,9,1,1,0,0,0,0.55635625,0.0033007811,22.11,55.6,0.0,1019.0,26.1,13.14,2016-01-09 02:00:00,True,3935.05
33.97,5,1,9,1,1,0,0,0,-0.60387117,0.103874326,23.02,52.28,0.0,1018.5,0.0,13.914,2016-01-09 03:00:00,True,3781.96
34.36,5,1,9,1,1,0,0,0,-0.9402453,0.14990984,23.31,50.34,0.0,1017.5,0.0,15.27,2016-01-09 04:00:00,True,3746.74
37.25,5,1,9,1,1,0,0,0,1.1525682,-0.014510681,23.2,49.34,0.0,1017.0,0.0,16.34,2016-01-09 05:00:00,True,3785.05
38.2,5,1,9,1,1,0,0,0,0.22893886,0.020298548,22.81,49.06,0.0,1017.0,0.0,16.7,2016-01-09 06:00:00,True,3907.72
40.0,5,1,9,1,1,0,0,0,0.084500596,0.2709399,21.95,50.8,0.0,1016.5,0.0,16.34,2016-01-09 07:00:00,True,4176.47
41.44,5,1,9,1,1,0,0,0,-0.09022209,0.14986314,20.66,54.84,0.0,1017.0,0.0,16.34,2016-01-09 08:00:00,True,4341.94
40.5,5,1,9,1,1,0,0,0,-0.15922323,0.25938216,19.06,61.6,0.0,1017.5,0.0,16.34,2016-01-09 09:00:00,True,4484.41
39.76,5,1,9,1,1,0,0,0,-0.058004275,0.11412259,17.52,69.44,0.0,1017.5,2.1,14.16,2016-01-09 10:00:00,True,4505.93
40.89,5,1,9,1,1,0,0,0,0.45028266,0.030804226,16.66,74.25,0.0,1018.0,9.3,11.79,2016-01-09 11:00:00,True,4449.93
39.06,5,1,9,1,1,0,0,0,-0.21822798,0.021210914,16.06,77.94,0.0,1018.5,15.9,9.695,2016-01-09 12:00:00,True,4399.57
39.25,5,1,9,1,1,0,0,0,-0.063518405,0.04341188,15.46,81.75,0.0,1018.0,6.0,7.863,2016-01-09 13:00:00,True,4343.85
44.27,5,1,9,1,1,0,0,0,0.55653894,0.00552054,14.81,85.25,0.0,1018.0,2.7,7.516,2016-01-09 14:00:00,True,4412.4
45.45,5,1,9,1,1,0,0,0,-0.610591,0.2744069,14.01,90.4,0.0,1017.5,16.2,6.38,2016-01-09 15:00:00,True,4565.15
70.95,5,1,9,1,1,0,0,0,-0.9367387,-0.011997789,13.71,91.56,0.0,1016.5,46.8,6.88,2016-01-09 16:00:00,True,4762.04
48.37,5,1,9,1,1,0,0,0,1.1477842,0.11597214,13.26,92.44,0.0,1016.5,90.0,8.31,2016-01-09 17:00:00,True,4926.26
44.72,5,1,9,1,1,0,0,0,0.22529021,0.18037538,13.664,90.7,0.0,1016.0,90.0,8.125,2016-01-09 18:00:00,True,4970.04
46.08,5,1,9,1,1,0,0,0,0.0831044,0.025291136,14.164,89.5,0.0,1016.5,91.2,6.953,2016-01-09 19:00:00,True,4837.33
48.85,5,1,9,1,1,0,0,0,-0.09127423,0.060667977,14.414,87.5,0.0,1016.5,91.8,5.496,2016-01-09 20:00:00,True,4716.01
46.04,5,1,9,1,1,0,0,0,-0.16133101,0.07245755,15.36,81.75,0.0,1016.0,93.9,3.055,2016-01-09 21:00:00,True,4706.64
36.18,5,1,9,1,1,0,0,0,-0.05563166,0.19099408,16.9,74.56,0.0,1016.0,12.9,2.1,2016-01-09 22:00:00,True,4429.36
38.04,5,1,9,1,1,0,0,0,0.44550943,0.12120086,19.31,64.75,0.0,1015.0,1.8,1.298,2016-01-09 23:00:00,True,4355.03
37.83,6,1,10,1,1,0,0,0,-0.22776425,-0.012051742,22.06,53.78,0.0,1014.5,0.6,2.19,2016-01-10 00:00:00,True,4593.07
35.93,6,1,10,1,1,0,0,0,-0.07415768,0.0864929,24.9,44.7,0.0,1014.0,7.5,3.545,2016-01-10 01:00:00,True,4115.93
34.63,6,1,10,1,1,0,0,0,0.5475997,0.24188818,27.66,36.4,0.0,1013.0,7.8,4.2,2016-01-10 02:00:00,True,3842.82
28.65,6,1,10,1,1,0,0,0,-0.58722854,0.11770461,30.02,30.42,0.0,1012.0,12.3,5.156,2016-01-10 03:00:00,True,3664.84
29.9,6,1,10,1,1,0,0,0,-0.94959354,0.14718854,31.36,27.25,0.0,1011.0,7.8,7.56,2016-01-10 04:00:00,True,3620.48
26.38,6,1,10,1,1,0,0,0,1.1598738,0.049337875,31.9,25.88,0.0,1010.0,0.0,10.8,2016-01-10 05:00:00,True,3685.17
23.02,6,1,10,1,1,0,0,0,0.248249,0.15368155,31.81,25.34,0.0,1009.5,0.6,13.336,2016-01-10 06:00:00,True,3741.27
28.47,6,1,10,1,1,0,0,0,0.107615665,0.15184015,30.56,27.39,0.0,1009.0,8.7,15.16,2016-01-10 07:00:00,True,3928.65
29.48,6,1,10,1,1,0,0,0,-0.08421083,0.24851267,28.86,32.62,0.0,1009.5,26.7,15.12,2016-01-10 08:00:00,True,4015.56
34.15,6,1,10,1,1,0,0,0,-0.15499146,0.009898166,26.4,42.12,0.0,1010.0,30.9,14.16,2016-01-10 09:00:00,True,4200.72
37.55,6,1,10,1,1,0,0,0,-0.0664819,-0.053682406,24.16,51.06,0.0,1011.0,56.7,12.1,2016-01-10 10:00:00,True,4349.16
39.25,6,1,10,1,1,0,0,0,0.48053336,0.14886956,22.81,57.97,0.0,1012.0,51.3,9.45,2016-01-10 11:00:00,True,4481.7
39.2,6,1,10,1,1,0,0,0,-0.22678834,0.0325222,21.61,63.8,0.0,1011.5,39.3,4.2,2016-01-10 12:00:00,True,4631.58
46.56,6,1,10,1,1,0,0,0,-0.0751649,-0.008769244,20.81,67.25,0.0,1011.0,52.5,3.318,2016-01-10 13:00:00,True,4850.5
41.06,6,1,10,1,1,0,0,0,0.5480267,0.08775898,20.95,62.84,0.0,1009.5,54.0,11.484,2016-01-10 14:00:00,True,5136.92
75.46,6,1,10,1,1,0,0,0,-0.59076667,0.048432376,21.52,56.16,0.0,1008.0,45.0,9.836,2016-01-10 15:00:00,True,5448.02
84.56,6,1,10,1,1,0,0,0,-0.9487134,0.12739666,20.66,58.6,0.0,1008.0,19.2,5.59,2016-01-10 16:00:00,True,5819.03
62.61,6,1,10,1,1,0,0,0,1.1574396,0.14912777,19.36,63.5,0.0,1007.5,4.2,7.42,2016-01-10 17:00:00,True,6124.07
53.22,6,1,10,1,1,0,0,0,0.24704319,0.3555751,18.2,67.8,0.0,1008.0,0.0,6.727,2016-01-10 18:00:00,True,6128.3
41.36,6,1,10,1,1,0,0,0,0.10912418,0.14589667,17.36,72.44,0.0,1008.0,0.0,5.76,2016-01-10 19:00:00,True,5809.53
65.81,6,1,10,1,1,0,0,0,-0.08409968,0.028490245,17.4,73.7,0.0,1008.0,2.7,7.344,2016-01-10 20:00:00,True,5539.29
50.11,6,1,10,1,1,0,0,0,-0.15485157,0.09548209,21.52,57.1,0.0,1008.0,26.4,8.31,2016-01-10 21:00:00,True,5407.5
39.12,6,1,10,1,1,0,0,0,-0.06493286,0.033436935,26.11,41.06,0.0,1008.0,32.1,8.555,2016-01-10 22:00:00,True,4992.01
40.73,6,1,10,1,1,0,0,0,0.47941634,0.04073237,29.61,30.83,0.0,1007.5,28.2,9.83,2016-01-10 23:00:00,True,4780.76
36.76,0,1,11,1,0,0,0,0,-0.22790438,0.10544789,32.16,24.02,0.0,1007.0,25.2,12.5,2016-01-11 00:00:00,True,4992.63
37.14,0,1,11,1,0,0,0,0,-0.07512471,0.41126907,33.12,21.8,0.0,1006.5,6.6,13.05,2016-01-11 01:00:00,True,4486.27
34.92,0,1,11,1,0,0,0,0,0.5467963,-0.015980432,33.75,20.6,0.0,1006.0,15.3,13.1,2016-01-11 02:00:00,True,4235.46
25.01,0,1,11,1,0,0,0,0,-0.5870669,0.027930478,34.5,19.81,0.0,1004.5,46.2,14.53,2016-01-11 03:00:00,True,4117.87
27.24,0,1,11,1,0,0,0,0,-0.94958806,0.17039032,35.5,18.94,0.0,1005.5,70.2,20.19,2016-01-11 04:00:00,True,4137.54
32.23,0,1,11,1,0,0,0,0,1.1600161,0.08499395,35.3,19.4,0.0,1004.5,59.4,17.2,2016-01-11 05:00:00,True,4381.99
39.04,0,1,11,1,0,0,0,0,0.24972902,0.24248107,33.9,21.98,0.0,1005.5,69.0,17.28,2016-01-11 06:00:00,True,4828.91
41.98,0,1,11,1,0,0,0,0,0.109029174,0.09435759,28.45,40.28,0.1,1007.0,76.8,22.19,2016-01-11 07:00:00,True,5463.15
45.71,0,1,11,1,0,0,0,0,-0.08377728,0.05320007,24.2,56.28,0.2,1009.0,87.9,15.79,2016-01-11 08:00:00,True,5812.96
58.65,0,1,11,1,0,0,0,0,-0.15492636,0.21295147,21.66,67.2,0.3,1009.0,84.0,8.15,2016-01-11 09:00:00,True,6140.87
67.43,0,1,11,1,0,0,0,0,-0.06655893,0.07640012,20.86,71.0,0.2,1008.0,88.8,11.63,2016-01-11 10:00:00,True,6382.19
79.47,0,1,11,1,0,0,0,0,0.48147762,0.116799206,20.61,73.06,0.0,1007.5,14.4,6.11,2016-01-11 11:00:00,True,6938.36
90.93,0,1,11,1,0,0,0,0,-0.2309633,0.20807487,19.81,78.0,0.0,1008.5,0.6,15.3,2016-01-11 12:00:00,True,7183.41
93.59,0,1,11,1,0,0,0,0,-0.076593645,0.27829936,18.81,82.75,0.0,1009.0,5.7,15.63,2016-01-11 13:00:00,True,7550.22
259.83,0,1,11,1,0,0,0,0,0.54244417,0.17442171,18.27,85.4,0.0,1009.0,16.2,12.97,2016-01-11 14:00:00,True,7879.16
287.08,0,1,11,1,0,0,0,0,-0.57791954,0.15761092,17.95,87.0,0.0,1009.0,17.1,10.54,2016-01-11 15:00:00,True,8142.34
116.9,0,1,11,1,0,0,0,0,-0.9508129,0.31564593,17.7,87.8,0.0,1009.0,12.6,8.05,2016-01-11 16:00:00,True,7506.4
97.9,0,1,11,1,0,0,0,0,1.1659033,0.14887454,17.4,89.5,0.0,1009.0,10.8,7.57,2016-01-11 17:00:00,True,7099.72
52.71,0,1,11,1,0,0,0,0,0.25825012,0.15490024,17.27,90.3,0.0,1009.5,22.8,9.42,2016-01-11 18:00:00,True,6577.8
60.29,0,1,11,1,0,0,0,0,0.11155698,0.14602877,16.95,91.2,0.0,1010.5,41.7,10.805,2016-01-11 19:00:00,True,6090.06
64.84,0,1,11,1,0,0,0,0,-0.08206543,0.011003827,17.06,88.9,0.0,1011.0,42.3,12.43,2016-01-11 20:00:00,True,5767.1
56.21,0,1,11,1,0,0,0,0,-0.15594618,0.0379453,17.81,82.6,0.0,1012.0,45.0,12.58,2016-01-11 21:00:00,True,5531.02
37.57,0,1,11,1,0,0,0,0,-0.07113342,0.10133964,19.11,73.5,0.0,1013.0,23.7,13.9,2016-01-11 22:00:00,True,4989.86
46.01,0,1,11,1,0,0,0,0,0.48832557,0.27899596,20.77,62.78,0.0,1013.0,52.2,14.69,2016-01-11 23:00:00,True,4843.71
44.0,1,1,12,1,0,0,0,0,-0.2321892,0.02240149,22.45,55.7,0.0,1013.0,13.8,12.85,2016-01-12 00:00:00,True,5075.81
33.99,1,1,12,1,0,0,0,0,-0.0761166,0.1943996,24.06,49.88,0.0,1013.0,18.0,12.08,2016-01-12 01:00:00,True,4603.3
31.83,1,1,12,1,0,0,0,0,0.5414951,-0.042258676,25.52,45.3,0.0,1012.5,15.3,12.68,2016-01-12 02:00:00,True,4319.07
30.66,1,1,12,1,0,0,0,0,-0.57277644,0.096259914,26.61,42.6,0.0,1012.0,1.2,13.336,2016-01-12 03:00:00,True,4163.77
29.67,1,1,12,1,0,0,0,0,-0.9517199,-0.033379573,27.27,41.25,0.0,1011.5,0.0,13.69,2016-01-12 04:00:00,True,4213.4
32.6,1,1,12,1,0,0,0,0,1.1695004,0.24012947,27.61,40.8,0.0,1011.0,0.0,14.76,2016-01-12 05:00:00,True,4388.95
35.59,1,1,12,1,0,0,0,0,0.26076168,0.18428548,27.45,41.72,0.0,1010.5,0.0,15.875,2016-01-12 06:00:00,True,4822.54
51.96,1,1,12,1,0,0,0,0,0.1102754,0.11334306,27.02,44.7,0.0,1010.5,0.0,17.11,2016-01-12 07:00:00,True,5397.91
42.09,1,1,12,1,0,0,0,0,-0.08201499,0.035569012,25.7,49.03,0.0,1011.0,0.0,16.81,2016-01-12 08:00:00,True,5606.06
82.73,1,1,12,1,0,0,0,0,-0.15606932,0.045392007,24.16,54.66,0.0,1011.5,0.0,13.98,2016-01-12 09:00:00,True,5693.89
74.65,1,1,12,1,0,0,0,0,-0.07374432,0.092672385,22.45,61.97,0.0,1012.0,0.0,11.05,2016-01-12 10:00:00,True,5793.92
85.57,1,1,12,1,0,0,0,0,0.4908686,0.14853996,21.36,68.0,0.0,1012.0,0.0,8.53,2016-01-12 11:00:00,True,5934.36
121.88,1,1,12,1,0,0,0,0,-0.23434182,-0.08529154,20.56,73.25,0.0,1012.0,0.0,4.844,2016-01-12 12:00:00,True,6060.71
94.99,1,1,12,1,0,0,0,0,-0.07582963,0.17332017,19.77,78.25,0.0,1011.5,0.0,5.508,2016-01-12 13:00:00,True,6189.05
118.7,1,1,12,1,0,0,0,0,0.5392431,0.050602376,18.81,83.25,0.0,1011.0,0.0,3.6,2016-01-12 14:00:00,True,6467.88
75.92,1,1,12,1,0,0,0,0,-0.5630506,-0.010457729,17.7,87.8,0.0,1010.5,0.0,4.105,2016-01-12 15:00:00,True,6652.91
81.19,1,1,12,1,0,0,0,0,-0.9535736,-0.0040565184,17.02,90.6,0.0,1010.0,0.0,3.977,2016-01-12 16:00:00,True,6962.14
60.31,1,1,12,1,0,0,0,0,1.1766634,0.119294636,16.27,93.5,0.0,1009.5,0.0,4.336,2016-01-12 17:00:00,True,7065.67
40.0,1,1,12,1,0,0,0,0,0.26600108,-0.08525268,15.914,94.06,0.0,1009.5,0.0,4.453,2016-01-12 18:00:00,True,6805.74
43.61,1,1,12,1,0,0,0,0,0.10784638,0.015960688,15.86,96.25,0.0,1009.0,0.0,5.637,2016-01-12 19:00:00,True,6443.66
63.4,1,1,12,1,0,0,0,0,-0.08157818,0.15112807,16.7,93.5,0.0,1008.5,5.4,8.85,2016-01-12 20:00:00,True,6093.89
51.4,1,1,12,1,0,0,0,0,-0.15551165,0.042910606,21.16,75.0,0.0,1008.5,15.6,9.836,2016-01-12 21:00:00,True,5855.7
35.97,1,1,12,1,0,0,0,0,-0.07901272,0.20588695,26.11,55.34,0.0,1008.5,28.8,10.586,2016-01-12 22:00:00,True,5259.5
48.04,1,1,12,1,0,0,0,0,0.49622548,0.1267627,30.66,39.6,0.0,1007.5,21.0,13.61,2016-01-12 23:00:00,True,4960.54
47.47,2,1,13,1,0,0,0,0,-0.23496704,0.09230717,33.5,31.69,0.0,1006.0,16.8,18.28,2016-01-13 00:00:00,True,5134.65
39.29,2,1,13,1,0,0,0,0,-0.07526998,-0.007089848,35.25,27.56,0.0,1005.0,10.8,24.03,2016-01-13 01:00:00,True,4593.94
35.14,2,1,13,1,0,0,0,0,0.53877497,-0.013686332,36.66,24.86,0.0,1004.0,6.0,25.2,2016-01-13 02:00:00,True,4289.15
34.74,2,1,13,1,0,0,0,0,-0.5598553,-0.17740624,37.97,22.64,0.0,1003.5,3.0,25.53,2016-01-13 03:00:00,True,4151.14
36.75,2,1,13,1,0,0,0,0,-0.9542477,0.008343403,39.5,19.83,0.0,1002.5,2.4,23.11,2016-01-13 04:00:00,True,4192.55
38.29,2,1,13,1,0,0,0,0,1.1787496,0.12607999,40.4,16.94,0.0,1002.0,6.3,21.48,2016-01-13 05:00:00,True,4477.43
35.61,2,1,13,1,0,0,0,0,0.26713803,0.23123367,40.62,15.31,0.0,1001.5,28.2,22.38,2016-01-13 06:00:00,True,4971.6
48.72,2,1,13,1,0,0,0,0,0.106265664,0.19857346,39.66,13.97,0.0,1002.0,38.7,21.62,2016-01-13 07:00:00,True,5579.74
38.11,2,1,13,1,0,0,0,0,-0.08181448,0.12615287,36.66,19.34,0.0,1003.5,49.5,28.73,2016-01-13 08:00:00,True,5935.36
43.56,2,1,13,1,0,0,0,0,-0.15510045,0.056525845,34.06,25.02,0.0,1005.0,60.0,19.02,2016-01-13 09:00:00,True,6388.58
47.43,2,1,13,1,0,0,0,0,-0.08072552,0.067631505,32.22,28.97,0.0,1004.5,79.2,7.652,2016-01-13 10:00:00,True,6807.25
73.99,2,1,13,1,0,0,0,0,0.49763453,0.2654076,30.7,32.28,0.0,1005.0,82.2,6.88,2016-01-13 11:00:00,True,7463.11
97.36,2,1,13,1,0,0,0,0,-0.23414066,0.21915857,29.52,34.8,0.0,1004.5,88.2,7.97,2016-01-13 12:00:00,True,7954.8
138.57,2,1,13,1,0,0,0,0,-0.075005054,0.18039691,29.02,35.6,0.0,1006.0,64.8,15.78,2016-01-13 13:00:00,True,8336.82
98.45,2,1,13,1,0,0,0,0,0.54004425,0.018282926,25.66,49.03,0.0,1008.0,45.0,24.44,2016-01-13 14:00:00,True,8810.5
207.33,2,1,13,1,0,0,0,0,-0.56326616,0.26590332,21.56,69.1,0.0,1008.5,38.1,19.14,2016-01-13 15:00:00,True,9115.62
7477.35,2,1,13,1,0,0,0,0,-0.95377195,-0.014551203,20.27,75.1,0.0,1009.5,69.9,16.58,2016-01-13 16:00:00,True,9140.63
247.38,2,1,13,1,0,0,0,0,1.176399,0.22088474,19.52,75.94,0.0,1010.5,100.0,14.78,2016-01-13 17:00:00,True,9141.1
85.68,2,1,13,1,0,0,0,0,0.26472008,-0.05827182,18.81,77.8,0.3,1011.0,100.0,12.82,2016-01-13 18:00:00,True,8392.34
66.13,2,1,13,1,0,0,0,0,0.10666807,-0.044072095,17.77,84.75,0.2,1012.0,100.0,15.28,2016-01-13 19:00:00,True,7939.46
94.7,2,1,13,1,0,0,0,0,-0.082114816,-0.05847359,17.56,82.9,0.2,1013.0,100.0,17.34,2016-01-13 20:00:00,True,7554.93
68.79,2,1,13,1,0,0,0,0,-0.1552587,-0.09952385,17.36,79.7,0.3,1013.5,100.0,20.52,2016-01-13 21:00:00,True,7188.34
38.34,2,1,13,1,0,0,0,0,-0.07883164,0.22435367,17.16,72.7,0.0,1014.5,100.0,21.38,2016-01-13 22:00:00,True,6386.67
38.55,2,1,13,1,0,0,0,0,0.49530962,0.19828701,17.36,61.8,0.0,1015.5,100.0,24.31,2016-01-13 23:00:00,True,5822.98
38.0,3,1,14,1,0,0,0,0,-0.23486817,0.0375582,17.7,53.9,0.0,1016.5,100.0,24.64,2016-01-14 00:00:00,True,5604.77
32.76,3,1,14,1,0,0,0,0,-0.07457291,0.07881283,17.95,50.1,0.0,1017.0,100.0,25.3,2016-01-14 01:00:00,True,4888.8
27.43,3,1,14,1,0,0,0,0,0.5393182,0.12254404,17.7,51.6,0.2,1017.5,80.1,25.34,2016-01-14 02:00:00,True,4510.97
25.15,3,1,14,1,0,0,0,0,-0.5595884,-0.073587984,17.52,55.16,0.2,1018.0,92.4,24.97,2016-01-14 03:00:00,True,4252.74
20.49,3,1,14,1,0,0,0,0,-0.95453405,-0.0030694504,16.45,60.38,0.2,1018.5,96.9,23.84,2016-01-14 04:00:00,True,4203.44
19.35,3,1,14,1,0,0,0,0,1.1788523,-0.08381852,16.31,61.78,0.3,1019.0,97.5,21.42,2016-01-14 05:00:00,True,4403.5
31.66,3,1,14,1,0,0,0,0,0.26632148,0.2500721,15.81,64.44,0.1,1019.5,35.4,21.9,2016-01-14 06:00:00,True,4940.25
45.31,3,1,14,1,0,0,0,0,0.10510497,0.09669075,16.66,59.0,0.2,1019.5,30.0,24.53,2016-01-14 07:00:00,True,5436.2
40.42,3,1,14,1,0,0,0,0,-0.08226819,-0.103155755,16.52,57.6,0.2,1021.0,46.8,26.67,2016-01-14 08:00:00,True,5505.3
50.86,3,1,14,1,0,0,0,0,-0.1548012,-0.031884294,15.26,60.5,0.5,1022.0,29.4,25.81,2016-01-14 09:00:00,True,5571.61
80.36,3,1,14,1,0,0,0,0,-0.080808625,0.15216513,14.46,65.44,0.2,1023.5,44.4,26.73,2016-01-14 10:00:00,True,5563.6
67.54,3,1,14,1,0,0,0,0,0.49710387,0.14210062,14.164,67.6,0.2,1024.0,59.7,24.97,2016-01-14 11:00:00,True,5539.84
31.66,3,1,14,1,0,0,0,0,-0.22994335,0.10740439,13.914,69.2,0.1,1025.0,52.8,23.69,2016-01-14 12:00:00,True,5494.05
21.62,3,1,14,1,0,0,0,0,-0.0746693,0.13135518,13.71,68.94,0.1,1025.0,52.2,22.0,2016-01-14 13:00:00,True,5391.95
20.32,3,1,14,1,0,0,0,0,0.5448338,0.22058856,13.81,65.75,0.0,1025.0,44.1,20.88,2016-01-14 14:00:00,True,5410.38
42.63,3,1,14,1,0,0,0,0,-0.58005774,0.1295442,14.21,59.0,0.0,1025.0,58.5,19.92,2016-01-14 15:00:00,True,5343.81
37.23,3,1,14,1,0,0,0,0,-0.95112455,0.5032358,14.414,54.16,0.0,1025.0,92.7,20.52,2016-01-14 16:00:00,True,5177.71
32.43,3,1,14,1,0,0,0,0,1.1645383,0.09090537,14.46,52.7,0.0,1025.0,68.1,19.86,2016-01-14 17:00:00,True,5149.18
28.57,3,1,14,1,0,0,0,0,0.25408107,-0.03189254,14.414,53.97,0.0,1025.0,100.0,18.1,2016-01-14 18:00:00,True,4965.05
33.94,3,1,14,1,0,0,0,0,0.108507484,0.011879955,14.164,57.0,0.0,1026.0,100.0,16.7,2016-01-14 19:00:00,True,4883.29
32.99,3,1,14,1,0,0,0,0,-0.083384186,0.1777482,14.26,57.22,0.0,1026.0,100.0,17.77,2016-01-14 20:00:00,True,4856.72
30.27,3,1,14,1,0,0,0,0,-0.15521146,0.20215225,14.81,52.78,0.0,1027.0,100.0,20.72,2016-01-14 21:00:00,True,4729.0
26.69,3,1,14,1,0,0,0,0,-0.06987546,-0.015946386,15.36,50.6,0.0,1028.0,100.0,21.05,2016-01-14 22:00:00,True,4387.01
30.01,3,1,14,1,0,0,0,0,0.48514137,0.1358539,15.86,48.5,0.0,1028.0,100.0,21.12,2016-01-14 23:00:00,True,4377.65
31.96,4,1,15,1,0,0,0,0,-0.23298109,0.18073791,16.16,48.06,0.0,1028.0,100.0,21.44,2016-01-15 00:00:00,True,4691.74
23.46,4,1,15,1,0,0,0,0,-0.07450907,-0.012105604,17.77,43.75,0.0,1028.0,100.0,21.03,2016-01-15 01:00:00,True,4275.95
18.49,4,1,15,1,0,0,0,0,0.54161286,0.08932289,18.16,42.94,0.0,1028.0,87.3,20.19,2016-01-15 02:00:00,True,3956.91
14.9,4,1,15,1,0,0,0,0,-0.56722885,0.02406805,18.86,41.4,0.0,1028.0,81.9,20.52,2016-01-15 03:00:00,True,3761.09
19.25,4,1,15,1,0,0,0,0,-0.9534775,0.07157343,19.36,40.53,0.0,1027.0,81.0,20.88,2016-01-15 04:00:00,True,3900.92
26.34,4,1,15,1,0,0,0,0,1.1737139,0.059631597,19.36,41.7,0.0,1027.0,78.3,21.61,2016-01-15 05:00:00,True,4134.34
27.93,4,1,15,1,0,0,0,0,0.261685,0.1282112,19.16,43.25,0.0,1027.0,78.3,21.98,2016-01-15 06:00:00,True,4642.6
35.29,4,1,15,1,0,0,0,0,0.10648656,-0.07777837,18.61,45.7,0.0,1026.0,67.5,21.98,2016-01-15 07:00:00,True,5234.46
34.74,4,1,15,1,0,0,0,0,-0.08266017,0.12202505,18.02,47.94,0.0,1027.0,0.0,21.31,2016-01-15 08:00:00,True,5254.69
34.0,4,1,15,1,0,0,0,0,-0.15514885,0.004101485,17.16,50.9,0.0,1027.0,18.0,19.86,2016-01-15 09:00:00,True,5188.38
32.55,4,1,15,1,0,0,0,0,-0.07649125,0.02463586,16.16,55.56,0.0,1027.0,30.6,16.39,2016-01-15 10:00:00,True,5137.22
31.49,4,1,15,1,0,0,0,0,0.4924088,-0.06027572,15.414,59.3,0.0,1028.0,0.0,14.914,2016-01-15 11:00:00,True,5167.86
31.0,4,1,15,1,0,0,0,0,-0.2326115,0.15499261,14.81,62.25,0.0,1027.0,0.0,13.71,2016-01-15 12:00:00,True,5151.17
30.96,4,1,15,1,0,0,0,0,-0.07476728,0.16277455,14.31,64.75,0.0,1027.0,0.0,12.64,2016-01-15 13:00:00,True,5109.45
28.14,4,1,15,1,0,0,0,0,0.5418215,0.14577405,13.86,67.4,0.0,1027.0,0.0,11.63,2016-01-15 14:00:00,True,5030.18
29.37,4,1,15,1,0,0,0,0,-0.5689773,0.03085509,13.414,70.3,0.0,1026.0,0.0,11.164,2016-01-15 15:00:00,True,5013.58
34.84,4,1,15,1,0,0,0,0,-0.9531492,-0.13271451,13.01,73.4,0.0,1026.0,0.0,9.695,2016-01-15 16:00:00,True,4941.16
34.97,4,1,15,1,0,0,0,0,1.1724572,0.15442072,12.664,76.9,0.0,1025.0,0.0,8.09,2016-01-15 17:00:00,True,4938.17
34.1,4,1,15,1,0,0,0,0,0.261073,0.23368107,12.164,81.06,0.0,1026.0,0.9,6.637,2016-01-15 18:00:00,True,4834.92
32.94,4,1,15,1,0,0,0,0,0.10717687,-0.057146702,11.414,89.9,0.0,1026.0,0.9,5.508,2016-01-15 19:00:00,True,4717.28
